1574710750,5,-145.7499999999997,-53.200000000000145
1574710751,5,-145.89999999999972,-53.45000000000013
1574710752,6,-145.99999999999974,-53.550000000000125
1574710753,5,-146.04999999999976,-53.60000000000012
1574710754,5,-146.04999999999976,-53.65000000000012
1574710755,5,-146.2999999999998,-53.9500000000001
1574710756,5,-146.94999999999996,-54.50000000000007
1574710757,4,-148.05000000000015,-55.150000000000034
1574710758,4,-149.2500000000003,-55.7
1574710759,5,-150.55000000000044,-56.14999999999998
1574710760,4,-151.7000000000006,-56.49999999999996
1574710761,3,-152.90000000000077,-56.79999999999994
1574710762,3,-154.10000000000093,-57.09999999999992
1574710763,3,-155.40000000000106,-57.5499999999999
1574710764,3,-156.55000000000123,-58.04999999999987
1574710765,3,-157.80000000000138,-58.649999999999835
1574710766,2,-159.05000000000152,-59.2499999999998
1574710767,2,-160.25000000000168,-59.899999999999764
1574710768,2,-161.45000000000184,-60.54999999999973
1574710769,2,-162.600000000002,-61.19999999999969
1574710770,3,-163.80000000000217,-61.89999999999965
1574710771,3,-164.90000000000236,-62.64999999999961
1574710772,2,-165.95000000000255,-63.399999999999565
1574710773,2,-167.05000000000274,-64.24999999999952
1574710774,2,-168.20000000000292,-65.04999999999947
1574710775,3,-169.20000000000312,-65.79999999999943
1574710776,2,-170.30000000000328,-66.59999999999938
1574710777,2,-171.45000000000343,-67.39999999999934
1574710778,2,-172.55000000000362,-68.19999999999929
1574710779,2,-173.6500000000038,-69.04999999999924
1574710780,2,-174.800000000004,-69.8499999999992
1574710781,2,-175.8500000000042,-70.69999999999915
1574710782,3,-176.85000000000443,-71.5999999999991
1574710783,2,-177.75000000000463,-72.49999999999905
1574710784,4,-178.65000000000484,-73.449999999999
1574710785,4,-179.55000000000504,-74.44999999999894
1574710786,4,-180.45000000000525,-75.54999999999887
1574710787,5,-181.30000000000544,-76.64999999999881
1574710788,2,-182.15000000000563,-77.74999999999875
1574710789,2,-182.95000000000582,-78.74999999999869
1574710790,2,-183.750000000006,-79.84999999999863
1574710791,2,-184.6000000000062,-80.94999999999857
1574710792,2,-185.35000000000636,-81.99999999999851
1574710793,2,-186.15000000000654,-83.09999999999845
1574710794,2,-186.95000000000672,-84.24999999999838
1574710795,2,-187.65000000000688,-85.39999999999831
1574710796,2,-188.40000000000705,-86.59999999999825
1574710797,3,-189.10000000000719,-87.74999999999818
1574710798,2,-189.75000000000733,-88.89999999999812
1574710799,4,-190.35000000000747,-90.09999999999805
1574710800,3,-190.9500000000076,-91.29999999999798
1574710801,2,-191.55000000000774,-92.54999999999791
1574710802,2,-192.10000000000787,-93.79999999999784
1574710803,2,-192.700000000008,-95.04999999999777
1574710804,2,-193.1500000000081,-96.1499999999977
1574710805,2,-193.75000000000824,-97.34999999999764
1574710806,2,-194.30000000000837,-98.59999999999756
1574710807,2,-194.95000000000852,-99.8499999999975
1574710808,2,-195.50000000000864,-101.09999999999742
1574710809,2,-195.95000000000874,-102.34999999999735
1574710810,2,-196.30000000000882,-103.64999999999728
1574710811,2,-196.50000000000887,-104.8999999999972
1574710812,3,-196.75000000000892,-106.19999999999713
1574710813,4,-196.90000000000896,-107.29999999999707
1574710814,4,-197.20000000000903,-108.649999999997
1574710815,4,-197.45000000000908,-110.04999999999691
1574710816,2,-197.70000000000914,-111.39999999999684
1574710817,2,-197.9500000000092,-112.74999999999676
1574710818,2,-198.20000000000925,-114.09999999999668
1574710819,2,-198.4500000000093,-115.29999999999661
1574710820,2,-198.65000000000936,-116.64999999999654
1574710821,2,-198.75000000000938,-117.89999999999647
1574710822,2,-198.8000000000094,-119.29999999999639
1574710823,2,-198.8000000000094,-120.59999999999631
1574710824,2,-198.8000000000094,-121.94999999999624
1574710825,2,-198.75000000000938,-123.34999999999616
1574710826,2,-198.65000000000936,-124.69999999999608
1574710827,2,-198.55000000000933,-125.999999999996
1574710828,3,-198.4500000000093,-127.14999999999594
1574710829,2,-198.3500000000093,-128.3999999999959
1574710830,2,-198.20000000000925,-129.799999999996
1574710831,2,-198.05000000000922,-131.1499999999961
1574710832,2,-197.9000000000092,-132.44999999999624
1574710833,2,-197.80000000000916,-133.24999999999636
1574710834,2,-197.80000000000916,-133.49999999999642
1574710835,2,-197.75000000000915,-134.2999999999966
1574710836,2,-197.65000000000913,-135.54999999999674
1574710837,2,-197.5000000000091,-136.89999999999685
1574710838,2,-197.30000000000905,-138.24999999999696
1574710839,2,-197.050000000009,-139.54999999999708
1574710840,2,-196.75000000000892,-140.8499999999972
1574710841,3,-196.40000000000884,-142.09999999999735
1574710842,2,-195.95000000000874,-143.2999999999975
1574710843,4,-195.50000000000864,-144.4499999999977
1574710844,4,-195.00000000000853,-145.69999999999783
1574710845,4,-194.4500000000084,-146.849999999998
1574710846,3,-193.9500000000083,-148.14999999999813
1574710847,3,-193.40000000000816,-149.39999999999827
1574710848,2,-192.90000000000805,-150.49999999999847
1574710849,2,-192.40000000000794,-151.64999999999864
1574710850,2,-191.90000000000782,-152.79999999999882
1574710851,2,-191.30000000000769,-153.99999999999898
1574710852,2,-190.75000000000756,-155.09999999999917
1574710853,2,-190.15000000000742,-156.3499999999993
1574710854,3,-189.50000000000728,-157.44999999999948
1574710855,2,-188.85000000000713,-158.59999999999965
1574710856,3,-188.15000000000697,-159.74999999999983
1574710857,2,-187.50000000000682,-160.80000000000004
1574710858,4,-186.75000000000665,-161.95000000000022
1574710859,4,-186.0500000000065,-163.00000000000043
1574710860,3,-185.30000000000632,-164.10000000000062
1574710861,2,-184.45000000000613,-165.2500000000008
1574710862,2,-183.60000000000593,-166.300000000001
1574710863,2,-182.75000000000574,-167.4000000000012
1574710864,2,-181.85000000000554,-168.4500000000014
1574710865,2,-180.95000000000533,-169.5500000000016
1574710866,3,-180.05000000000513,-170.6000000000018
1574710867,3,-179.15000000000492,-171.55000000000203
1574710868,3,-178.35000000000474,-172.45000000000223
1574710869,4,-177.40000000000452,-173.45000000000246
1574710870,3,-176.4500000000043,-174.4500000000027
1574710871,4,-175.45000000000408,-175.4000000000029
1574710872,4,-174.50000000000387,-176.3000000000031
1574710873,4,-173.45000000000366,-177.25000000000333
1574710874,4,-172.40000000000344,-178.10000000000352
1574710875,4,-171.40000000000325,-178.80000000000368
1574710876,4,-170.2000000000031,-179.45000000000383
1574710877,3,-169.00000000000293,-180.15000000000398
1574710878,3,-167.75000000000279,-180.75000000000412
1574710879,2,-166.50000000000264,-181.40000000000427
1574710880,2,-165.2500000000025,-182.0000000000044
1574710881,2,-164.05000000000234,-182.60000000000454
1574710882,2,-162.8000000000022,-183.20000000000468
1574710883,2,-161.60000000000204,-183.7000000000048
1574710884,2,-160.3500000000019,-184.10000000000488
1574710885,2,-159.0000000000018,-184.45000000000496
1574710886,2,-157.70000000000167,-184.80000000000504
1574710887,2,-156.35000000000156,-185.0500000000051
1574710888,2,-155.05000000000143,-185.25000000000514
1574710889,2,-153.70000000000132,-185.4500000000052
1574710890,2,-152.35000000000122,-185.60000000000522
1574710891,2,-151.0000000000011,-185.70000000000525
1574710892,2,-149.70000000000098,-185.75000000000526
1574710893,4,-148.35000000000088,-185.75000000000526
1574710894,5,-147.15000000000072,-185.70000000000525
